E,DOS_s,DOS_p,DOS_d,DOS_f
17.1700000000000017,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
17.1799999999999997,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
17.1899999999999977,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
17.2000000000000028,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
17.2100000000000009,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
17.2199999999999989,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
17.2299999999999969,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
17.2400000000000020,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
17.2500000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
17.2599999999999980,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
17.2699999999999960,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
17.2800000000000011,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
17.2899999999999991,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
17.2999999999999972,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
17.3100000000000023,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
17.3200000000000003,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
17.3299999999999983,0.0000000000000000,0.0000000000000000,0.0000000000000000,0.0000000000000000
